title,mantra,number
Karika Upanishad,पूर्वापरापरिज्ञानमजातेः परिदीपकम् ।जायमानाद्धि वै धर्मात्कथं पूर्वं न गृह्यते ।। 4.1.21 ।।,।। 4.1.21 ।।
Karika Upanishad,स्वतो वा परतो वापि न किंचिद्वस्तु जायते ।सदसत्सदसद्वापि न किंचिद्वस्तु जायते ।। 4.1.22 ।।,।। 4.1.22 ।।
Karika Upanishad,हेतुर्न जायतेऽनादेः फलं चापि स्वभावतः ।आदिर्न विद्यते यस्य तस्य ह्यादिर्न विद्यते ।। 4.1.23 ।।,।। 4.1.23 ।।
Karika Upanishad,प्रज्ञप्तेः सनिमित्तत्वमन्यथा द्वयनाशतः ।संक्लेशस्योपलब्धेश्च परतन्त्रास्तिता मता ।। 4.1.24 ।।,।। 4.1.24 ।।
Karika Upanishad,प्रज्ञप्तेः सनिमित्तत्वमिष्यते युक्तिदर्शनात् ।निमित्तस्यानिमित्तत्वमिष्यते भूतदर्शनात् ।। 4.1.25 ।।,।। 4.1.25 ।।
Karika Upanishad,चित्तं न संस्पृशत्यर्थं नार्थाभासं तथैव च ।अभूतो हि यतश्चार्थो नार्थाभासस्ततः पृथक् ।। 4.1.26 ।।,।। 4.1.26 ।।
Karika Upanishad,निमित्तं न सदा चित्तं संस्पृशत्यध्वसु त्रिषु ।अनिमित्तो विपर्यासः कथं तस्य भविष्यति ।। 4.1.27 ।।,।। 4.1.27 ।।
Karika Upanishad,तस्मान्न जायते चित्तं चित्तदृश्यं न जायते ।तस्य पश्यन्ति ये जातिं खे वै पश्यन्ति ते पदम् ।। 4.1.28 ।।,।। 4.1.28 ।।
Karika Upanishad,अजातं जायते यस्मादजातिः प्रकृतिस्ततः ।प्रकृतेरन्यथाभावो न कथंचिद्भविष्यति ।। 4.1.29 ।।,।। 4.1.29 ।।
Karika Upanishad,अनादेरन्तवत्त्वं च संसारस्य न सेत्स्यति ।अनन्तता चादिमतो मोक्षस्य न भविष्यति ।। 4.1.30 ।।,।। 4.1.30 ।।
Karika Upanishad,आदावन्ते च यन्नास्ति वर्तमानेऽपि तत्तथा ।वितथैः सदृशाः सन्तोऽवितथा इव लक्षिताः ।। 4.1.31 ।।,।। 4.1.31 ।।
Karika Upanishad,सप्रयोजनता तेषां स्वप्ने विप्रतिपद्यते ।तस्मादाद्यन्तवत्त्वेन मिथ्यैव खलु ते स्मृताः ।। 4.1.32 ।।,।। 4.1.32 ।।
Karika Upanishad,सर्वे धर्मा मृषा स्वप्ने कायस्यान्तर्निदर्शनात् ।संवृतेऽस्मिन्प्रदेशे वै भूतानां दर्शनं कुतः ।। 4.1.33 ।।,।। 4.1.33 ।।
Karika Upanishad,न युक्तं दर्शनं गत्वा कालस्यानियमाद्गतौ ।प्रतिबुद्धश्च वै सर्वस्तस्मिन्देशे न विद्यते ।। 4.1.34 ।।,।। 4.1.34 ।।
Karika Upanishad,मित्राद्यैः सह संमन्त्र्य संबुद्धो न प्रपद्यते ।गृहीतं चापि यत्किंचित्प्रतिबुद्धो न पश्यति ।। 4.1.35 ।।,।। 4.1.35 ।।
Karika Upanishad,स्वप्ने चावस्तुकः कायः पृथगन्यस्य दर्शनात् ।यथा कायस्तथा सर्वं चित्तदृश्यमवस्तुकम् ।। 4.1.36 ।।,।। 4.1.36 ।।
Karika Upanishad,ग्रहणाज्जागरितवत्तद्धेतुः स्वप्न इष्यते ।तद्धेतुत्वात्तु तस्यैव सज्जागरितमिष्यते ।। 4.1.37 ।।,।। 4.1.37 ।।
Karika Upanishad,उत्पादस्याप्रसिद्धत्वादजं सर्वमुदाहृतम् ।न च भूतादभूतस्य संभवोऽस्ति कथंचन ।। 4.1.38 ।।,।। 4.1.38 ।।
Karika Upanishad,असज्जागरिते दृष्ट्वा स्वप्ने पश्यति तन्मयः ।असत्स्वप्नेऽपि दृष्ट्वा च प्रतिबुद्धो न पश्यति ।। 4.1.39 ।।,।। 4.1.39 ।।
Karika Upanishad,नास्त्यसद्धेतुकमसत्सदसद्धेतुकं तथा ।सच्च सद्धेतुकं नास्ति सद्धेतुकमसत्कुतः ।। 4.1.40।।,।। 4.1.40।।
Karika Upanishad,विपर्यासाद्यथा जाग्रदचिन्त्यान्भूतवत्स्पृशेत् ।तथा स्वप्ने विपर्यासाद्धर्मांस्तत्रैव पश्यति ।। 4.1.41 ।।,।। 4.1.41 ।।
Karika Upanishad,उपलम्भात्समाचारादस्तिवस्तुत्ववादिनाम् ।जातिस्तु देशिता बुद्धैरजातेस्त्रसतां सदा ।। 4.1.42 ।।,।। 4.1.42 ।।
Karika Upanishad,अजातेस्त्रसतां तेषामुपलम्भाद्वियन्ति ये ।जातिदोषा न सेत्स्यन्ति दोषोऽप्यल्पो भविष्यति ।। 4.1.43 ।।,।। 4.1.43 ।।
Karika Upanishad,उपलम्भात्समाचारान्मायाहस्ती यथोच्यते ।उपलम्भात्समाचारादस्ति वस्तु तथोच्यते ।। 4.1.44 ।।,।। 4.1.44 ।।
Karika Upanishad,जात्याभासं चलाभासं वस्त्वाभासं तथैव च ।अजाचलमवस्तुत्वं विज्ञानं शान्तमद्वयम् ।। 4.1.45 ।।,।। 4.1.45 ।।
Karika Upanishad,एवं न जायते चित्तमेवं धर्मा अजाः स्मृताः ।एवमेव विजानन्तो न पतन्ति विपर्यये ।। 4.1.46 ।।,।। 4.1.46 ।।
Karika Upanishad,ऋजुवक्रादिकाभासमलातस्पन्दितं यथा ।ग्रहणग्राहकाभासं विज्ञानस्पन्दितं तथा ।। 4.1.47 ।।,।। 4.1.47 ।।
Karika Upanishad,अस्पन्दमानमलातमनाभासमजं यथा ।अस्पन्दमानं विज्ञानमनाभासमजं तथा ।। 4.1.48 ।।,।। 4.1.48 ।।
Karika Upanishad,अलाते स्पन्दमाने वै नाभासा अन्यतोभुवः ।न ततोऽन्यत्र निःस्पन्दान्नालातं प्रविशन्ति ते ।। 4.1.49 ।।,।। 4.1.49 ।।
Karika Upanishad,न निर्गता अलातात्ते द्रव्यत्वाभावयोगतः ।विज्ञानेऽपि तथैव स्युराभासस्याविशेषतः ।। 4.1.50 ।।,।। 4.1.50 ।।
Karika Upanishad,विज्ञाने स्पन्दमाने वै नाभासा अन्यतोभुवः ।न ततोऽन्यत्र निःस्पन्दान्न विज्ञानं विशन्ति ते ।। 4.1.51 ।।,।। 4.1.51 ।।
Karika Upanishad,न निर्गतास्ते विज्ञानाद्द्रव्यत्वाभावयोगतः ।कार्यकारणताभावाद्यतोऽचिन्त्याः सदैव ते ।। 4.1.52 ।।,।। 4.1.52 ।।
Karika Upanishad,द्रव्यं द्रव्यस्य हेतुः स्यादन्यदन्यस्य चैव हि ।द्रव्यत्वमन्यभावो वा धर्माणां नोपपद्यते ।। 4.1.53 ।।,।। 4.1.53 ।।
Karika Upanishad,एवं न चित्तजा धर्माश्चित्तं वापि न धर्मजम् ।एवं हेतुफलाजातिं प्रविशन्ति मनीषिणः ।। 4.1.54 ।।,।। 4.1.54 ।।
Karika Upanishad,यावद्धेतुफलावेशस्तावद्धेतुफलोद्भवः ।क्षीणे हेतुफलावेशे नास्ति हेतुफलोद्भवः।। 4.1.55 ।।,।। 4.1.55 ।।
Karika Upanishad,यावद्धेतुफलावेशः संसारस्तावदायतः ।क्षीणे हेतुफलावेशे संसारं न प्रपद्यते ।। 4.1.56 ।।,।। 4.1.56 ।।
Karika Upanishad,संवृत्या जायते सर्वं शाश्वतं नास्ति तेन वै ।सद्भावेन ह्यजं सर्वमुच्छेदस्तेन नास्ति वै ।। 4.1.57 ।।,।। 4.1.57 ।।
Karika Upanishad,धर्मा य इति जायन्ते जायन्ते ते न तत्त्वतः ।जन्म मायोपमं तेषां सा च माया न विद्यते ।। 4.1.58 ।।,।। 4.1.58 ।।
Karika Upanishad,यथा मायामयाद्बीजाज्जायते तन्मयोऽङ्कुरः ।नासौ नित्यो न चोच्छेदी तद्वद्धर्मेषु योजना ।। 4.1.59 ।।,।। 4.1.59 ।।
Karika Upanishad,नाजेषु सर्वधर्मेषु शाश्वताशाश्वताभिधा ।यत्र वर्णा न वर्तन्ते विवेकस्तत्र नोच्यते ।। 4.1.60 ।।,।। 4.1.60 ।।
Karika Upanishad,यथा स्वप्ने द्वयाभासं चित्तं चलति मायया ।तथा जाग्रद्वयाभासं चित्तं चलति मायया ।। 4.1.61 ।।,।। 4.1.61 ।।
Karika Upanishad,अद्वयं च द्वयाभासं चित्तं स्वप्ने न संशयः ।अद्वयं च द्वयाभासं तथा जाग्रन्न संशयः ।। 4.1.62 ।।,।। 4.1.62 ।।
Karika Upanishad,स्वप्नदृक्प्रचरन्स्वप्ने दिक्षु वै दशसु स्थितान् ।अण्डजान्स्वेदजान्वापि जीवान्पश्यति यान्सदा ।। 4.1.63 ।।,।। 4.1.63 ।।
Karika Upanishad,स्वप्नदृक्चित्तदृश्यास्ते न विद्यन्ते ततः पृथक् ।तथा तद्दृश्यमेवेदं स्वप्नदृक्चित्तमिष्यते ।। 4.1.64 ।।,।। 4.1.64 ।।
Karika Upanishad,चरञ्जागरिते जाग्रद्दिक्षु वै दशसु स्थितान् ।अण्डजान्स्वेदजान्वापि जीवान्पश्यति यान्सदा ।। 4.1.65 ।।,।। 4.1.65 ।।
Karika Upanishad,जाग्रच्चित्तेक्षणीयास्ते न विद्यन्ते ततः पृथक् ।तथा तद्दृश्यमेवेदें जाग्रतश्चित्तमिष्यते ।। 4.1.66 ।।,।। 4.1.66 ।।
Karika Upanishad,उभे ह्यन्योन्यदृश्ये ते किं तदस्तीति चोच्यते ।लक्षणाशून्यमुभयं तन्मते नैव गृह्यते ।। 4.1.67 ।।,।। 4.1.67 ।।
Karika Upanishad,यथा स्वप्नमयो जीवो जायते म्रियतेऽपि च ।तथा जीवा अमी सर्वे भवन्ति न भवन्ति च ।। 4.1.68 ।।,।। 4.1.68 ।।
Karika Upanishad,यथा मायामयो जीवो जायते म्रियतेऽपि च ।तथा जीवा अमी सर्वे भवन्ति न भवन्ति च ।। 4.1.69 ।।,।। 4.1.69 ।।
Karika Upanishad,यथा निर्मितको जीवो जायते म्रियतेऽपि च ।तथा जीवा अमी सर्वे भवन्ति न भवन्ति च ।। 4.1.70 ।।,।। 4.1.70 ।।
Karika Upanishad,न कश्चिज्जायते जीवः संभवोऽस्य न विद्यते ।एतत्तदुत्तमं सत्यं यत्र किंचिन्न जायते ।। 4.1.71 ।।,।। 4.1.71 ।।
Karika Upanishad,चित्तस्पन्दितमेवेदं ग्राह्यग्राहकवद्वयम् ।चित्तं निर्विषयं नित्यमसङ्गं तेन कीर्तितम् ।। 4.1.72 ।।,।। 4.1.72 ।।
Karika Upanishad,योऽस्ति कल्पितसंवृत्या परमार्थेन नास्त्यसौ ।परतन्त्राभिसंवृत्या स्यान्नास्ति परमार्थतः ।। 4.1.73 ।।,।। 4.1.73 ।।
Karika Upanishad,अजः कल्पितसंवृत्या परमार्थेन नाप्यजः ।परतन्त्राभिनिष्पत्त्या संवृत्या जायते तु सः ।। 4.1.74 ।।,।। 4.1.74 ।।
Karika Upanishad,अभूताभिनिवेशोऽस्ति द्वयं तत्र न विद्यते ।द्वयाभावं स बुद्ध्वैव निर्निमित्तो न जायते ।। 4.1.75 ।।,।। 4.1.75 ।।
Karika Upanishad,यदा न लभते हेतूनुत्तमाधममध्यमान् ।तदा न जायते चित्तं हेत्वभावे फलं कुतः ।। 4.1.76 ।।,।। 4.1.76 ।।
Karika Upanishad,अनिमित्तस्य चित्तस्य यानुत्पत्तिः समाद्वया ।अजातस्यैव सर्वस्य चित्तदृश्यं हि तद्यतः ।। 4.1.77 ।।,।। 4.1.77 ।।
Karika Upanishad,बुद्ध्वानिमित्ततां सत्यां हेतुं पृथगनाप्नुवन् ।वीतशोकं तथा काममभयं पदमश्नुते ।। 4.1.78 ।।,।। 4.1.78 ।।
Karika Upanishad,अभूताभिनिवेशाद्धि सदृशे तत्प्रवर्तते ।वस्त्वभावं स बुद्ध्वैव निःसङ्गं विनिवर्तते ।। 4.1.79 ।।,।। 4.1.79 ।।
Karika Upanishad,निवृत्तस्याप्रवृत्तस्य निश्चला हि तदा स्थितिः ।विषयः स हि बुद्धानां तत्साम्यमजमद्वयम् ।। 4.1.80 ।।,।। 4.1.80 ।।
Karika Upanishad,अजमनिद्रमस्वप्नं प्रभातं भवति स्वयम् ।सकृद्विभातो ह्येवैष धर्मो धातुस्वभावतः ।। 4.1.81 ।।,।। 4.1.81 ।।
Karika Upanishad,सुखमाव्रियते नित्यं दुःखं विव्रियते सदा ।यस्य कस्य च धर्मस्य ग्रहेण भगवानसौ ।। 4.1.82 ।।,।। 4.1.82 ।।
Karika Upanishad,अस्ति नास्त्यस्ति नास्तीति नास्ति नास्तीति वा पुनः ।चलस्थिरोभयाभावैरावृणोत्येव बालिशः ।। 4.1.83 ।।,।। 4.1.83 ।।
Karika Upanishad,कोट्यश्चतस्र एतास्तु ग्रहैर्यासां सदावृतः ।भगवानाभिरस्पृष्टो येन दृष्टः स सर्वदृक् ।। 4.1.84 ।।,।। 4.1.84 ।।
Karika Upanishad,प्राप्य सर्वज्ञतां कृत्स्नां ब्राह्मण्यं पदमद्वयम् ।अनापन्नादिमध्यान्तं किमतः परमीहते ।। 4.1.85 ।।,।। 4.1.85 ।।
Karika Upanishad,विप्राणां विनयो ह्येष शमः प्राकृत उच्यते ।दमः प्रकृतिदान्तत्वादेवं विद्वाञ्शमं व्रजेत् ।। 4.1.86 ।।,।। 4.1.86 ।।
Karika Upanishad,सवस्तु सोपलम्भं च द्वयं लौकिकमिष्यते ।अवस्तु सोपलम्भं च शुद्धं लौकिकमिष्यते ।। 4.1.87 ।।,।। 4.1.87 ।।
Karika Upanishad,अवस्त्वनुपलम्भं च लोकोत्तरमिति स्मृतम् ।ज्ञानं ज्ञेयं च विज्ञेयं सदा बुद्धैः प्रकीर्तितम् ।। 4.1.88 ।।,।। 4.1.88 ।।
Karika Upanishad,ज्ञाने च त्रिविधे ज्ञेये क्रमेण विदिते स्वयम् ।सर्वज्ञता हि सर्वत्र भवतीह महाधियः ।। 4.1.89 ।।,।। 4.1.89 ।।
Karika Upanishad,हेयज्ञेयाप्यपाक्यानि विज्ञेयान्यग्रयाणतः ।तेषामन्यत्र विज्ञेयादुपलम्भस्त्रिषु स्मृतः ।। 4.1.90 ।।,।। 4.1.90 ।।
Karika Upanishad,प्रकृत्याकाशवज्ज्ञेयाः सर्वे धर्मो अनादयः ।विद्यते न हि नानात्वं तेषां क्वचन किंचन ।। 4.1.91 ।।,।। 4.1.91 ।।
Karika Upanishad,आदिबुद्धाः प्रकृत्यैव सर्वे धर्माः सुनिश्चिताः ।यस्यैवं भवति क्षान्तिः सोऽमृतत्वाय कल्पते ।। 4.1.92 ।।,।। 4.1.92 ।।
Karika Upanishad,आदिशान्ता ह्यनुत्पन्नाः प्रकृत्यैव सुनिर्वृताः ।सर्वे धर्माः समाभिन्ना अजं साम्यं विशारदम् ।। 4.1.93 ।।,।। 4.1.93 ।।
Karika Upanishad,वैशारद्यं तु वै नास्ति भेदे विचरतां सदा ।भेदनिम्नाः पृथग्वादास्तस्मात्ते कृपणाः स्मृताः ।। 4.1.94 ।।,।। 4.1.94 ।।
Karika Upanishad,अजे साम्ये तु ये केचिद्भविष्यन्ति सुनिश्चिताः ।ते हि लोके महाज्ञानास्तच्च लोको न गाहते ।। 4.1.95 ।।,।। 4.1.95 ।।
Karika Upanishad,अजेष्वजमसंक्रान्तं धर्मेषु ज्ञानमिष्यते ।यतो न क्रमते ज्ञानमसङ्गं तेन कीर्तितम् ।। 4.1.96 ।।,।। 4.1.96 ।।
Karika Upanishad,अणुमात्रेऽपि वैधर्म्ये जायमानेऽविपश्चितः ।असङ्गता सदा नास्ति किमुतावरणच्युतिः ।। 4.1.97 ।।,।। 4.1.97 ।।
Karika Upanishad,अलब्धावरणाः सर्वे धर्माः प्रकृतिर्निमलाः ।आदौ बुद्धास्तथा मुक्ता बुध्यन्त इति नायकाः ।। 4.1.98 ।।,।। 4.1.98 ।।
Karika Upanishad,क्रमते न हि बुद्धस्य ज्ञानं धर्मेषु तायिनः ।सर्वे धर्मास्तथा ज्ञानं नैतद्बुद्धेन भाषितम् ।। 4.1.99 ।।,।। 4.1.99 ।।
Karika Upanishad,दुर्दर्शमतिगम्भीरमजं साम्यं विशारदम् ।बुद्ध्वा पदमनानात्वं नमस्कुर्मो यथाबलम् ।। 4.1.100 ।।,।। 4.1.100 ।।
Karika Upanishad,बहिःप्रज्ञो विभुर्विश्वो ह्यन्तःप्रज्ञस्तु तैजसः ।घनप्रज्ञस्तथा प्राज्ञ एक एव त्रिधा स्थितः ।। 1.1.1 ।।,।। 1.1.1 ।।
