title,mantra,number
Brihadaranyaka Upanishad,उद्यन्हिङ्कार उदितः प्रस्तावो मध्यन्दिन उद्गीथोऽपराह्णः प्रतिहारोऽस्तं यन्निधनमेतद्बृहदादित्ये प्रोतम् ।। 2.14.1 ।। ,।। 2.14.1 ।।
Brihadaranyaka Upanishad,स य एवमेतद्बृहदादित्ये प्रोतं वेद तेजस्व्यन्नादो भवति सर्वमायुरेति ज्योग्जीवति महान्प्रजया पशुभिर्भवति महान्कीर्त्या तपन्तं न निन्देत्तद्व्रतम् ।। 2.14.2 ।। इति चतुर्दशः खण्डः ।। 14 ।। ,।। 14 ।।
Brihadaranyaka Upanishad,अभ्राणि संप्लवन्ते स हिङ्कारो मेघो जायते स प्रस्तावो वर्षति स उद्गीथो  विद्योतते स्तनयति स प्रतिहार उद्गृह्णाति तन्निधनमेतद्वैरुपं पर्जन्ये प्रोतम् ।। 2.15.1 ।। ,।। 2.15.1 ।।
Brihadaranyaka Upanishad,"स य एवमेतद्वैरूपं पर्जन्ये प्रोतं वेद विरूपा , श्च सुरूपा , श्च पशूनवरुन्धे सर्वमायुरेति ज्योग़्जीवति महान्प्रजया पशुभिर्भवति महान्कीर्त्या वर्षन्तं न निन्देत्तद्व्रतम् ।। 2.15.2 ।। इति पञ्चदशः खण्डः ।। 15 ।।                                                                        ,                                      ",।। 15 ।।
Brihadaranyaka Upanishad,वसन्तो हिङ्कारो ग्रीष्मः प्रस्तावो वर्षा उद्गीथः शरत्प्रतिहारो हेमन्तो निधनमेतद्वैराजमृतुषु प्रोतम् ।। 2.16.1 ।। ,।। 2.16.1 ।।
Brihadaranyaka Upanishad,"स य एवमेतद्वैराजमृतुषु प्रोतं वेद विराजति प्रजया पशुभिर्ब्रह्मवर्चसेन सर्वमायुरेति ज्योग्जीवति महान्प्रजया पशुभिर्भवति महान्कीर्त्यर्तून्न निन्देत्तद्व्रतम् ।। 2.16.2 ।। ,इति षोडशः खण्डः ।। 16 ।।, ,  ",।। 16 ।।
Brihadaranyaka Upanishad,"पृथिवी हिङ्कारोऽन्तरिक्षं प्रस्तावो द्यौरुद्गीथो दिशः प्रतिहारः समुद्रो निधनमेताः,शक्वर्यो लोकेषु प्रोताः ।। 2.17.1 ।। ",।। 2.17.1 ।।
Brihadaranyaka Upanishad,स य एवमेताः शक्वर्यो लोकेषु प्रोता वेद लोकी भवति सर्वमायुरेति ज्योग्जीवति महन्प्रजया पशुभिर्भवति महान्कीर्त्या लोकान्न निन्देत्तद्व्रतम् ।। 2.17.2 ।। इति सप्तदशः खण्डः ।। 17 ।। ,।। 17 ।।
Brihadaranyaka Upanishad,अजा हिङ्कारोऽवयः प्रस्तावो गाव उद्गीथोऽश्वाः प्रतिहारः पुरुषो निधनमेता रेवत्यः पशुषु प्रोताः ।। 2.18.1 ।। ,।। 2.18.1 ।।
Brihadaranyaka Upanishad,स य एवमेता रेवत्यः पशुषु प्रोता वेद पशुमान्भवति सर्वमायुरेति ज्योग्जीवति महान्प्रजया पशुभिर्भवति महान्कीर्त्या पशून्न निन्देत्तद्व्रतम् ।। 2.18.2 ।। इत्याष्टादशः खण्डः ।। 18 ।। ,।। 18 ।।
Brihadaranyaka Upanishad,"लोभ हिङ्कारस्त्वक्प्रस्तावो मा , समुद्गीथोऽस्थि प्रतिहारो मज्जा निधनमेतद्यज्ञायज्ञीयमङ्गेषु प्रोतम् ।। 2.19.1 ।। ",।। 2.19.1 ।।
Brihadaranyaka Upanishad,स य एवमेतद्यज्ञायज्ञीयमङ्गेषु प्रोतं वेदाङ्गी भवति नाङ्गेन विहूर्छति सर्वमायुरेति ज्योग्जीवति महान्प्रजया पशुभिर्भवति महान्कीर्त्या संवत्सरं मज्ज्ञो नाश्नीयात्तद्व्रतं मज्ज्ञो नाश्नीयादिति वा ।। 2.19.2 ।। इत्येकोनविंशः खण्डः ।। 19 ।। ,।। 19 ।।
Brihadaranyaka Upanishad,अग्निर्हिङ्कारो वायुः प्रस्ताव आदित्य उद्गीथो नक्षत्राणि प्रतिहारश्चन्द्रमा निधनमेतद्राजनं देवतासु प्रोतम् ।। 2.20.1 ।। ,।। 2.20.1 ।।
Brihadaranyaka Upanishad,स य एवमेतद्राजनं देवतासु प्रोतं वेदैतासामेव देवतानाँ् सलोकताँ् सार्ष्टिताँ् सायुज्यं  गच्छति सर्वमायुरेति ज्योग्जीवति महान्प्रजया पशुभिर्भवति महान्कीर्त्या ब्राह्मणान्न निन्देत्तद्व्रतम् ।। 2.20.2 ।। इति विंशः खण्डः ।। 2.20.20 ।। ,।। 2.20.20 ।।
Brihadaranyaka Upanishad,"त्रयी विद्या हिङ्कारस्त्रय इमे लोकाः स प्रस्तावोऽग्निर्वायुरादित्यः स उद्गीथो नक्षत्राणि वया , सि , मरीचयः स प्रतिहारः सर्पा गन्धर्वाः पितरस्तन्निधनमेतत्साम सर्वस्मिन्प्रोतम् ।। 2.21.1 ।। ",।। 2.21.1 ।।
Brihadaranyaka Upanishad,"स य एवमेतत्साम सर्वस्मिन्प्रोतं वेद , सर्वँ् ह भवति ।। 2.21.2 ।।",।। 2.21.2 ।।
Brihadaranyaka Upanishad,तदेष श्लोको  यानि पञ्चधा त्रीणि त्रीणि तेभ्यो न ज्यायः परमन्यदस्ति ।। 2.21.3 ।। ,।। 2.21.3 ।।
Brihadaranyaka Upanishad,"यस्तद्वेद स वेद सर्व , सर्वा दिशो बलिमस्मै हरन्ति सर्वमस्मीत्युपासीत तद्व्रतं तद्व्रतम् ।। 2.21.4 ।। इत्येकविंशः खण्डः ।। 21 ।।  ",।। 21 ।।
Brihadaranyaka Upanishad,"विनर्दि साम्नो वृणे पशव्यमित्यग्नेरुद्गीथोऽनिरुक्तः प्रजापतेर्निरुक्तः सोमस्य मृदु,श्लक्ष्णं वायोः श्लक्ष्णं बलवदिन्द्रस्य क्रौञ्चं बृहस्पतेरपध्वान्तं वरुणस्य तान्सर्वानेवोपसेवेत वारुणं त्वेव वर्जयेत् ।। 2.22.1 ।। ",।। 2.22.1 ।।
Brihadaranyaka Upanishad,अमृतत्वं देवेभ्य आगायानीत्यागायेत्स्वधां पितृभ्य आशां मनुष्येभ्यस्तृणोदकं पशुभ्यः स्वर्गं लोकं यजमानायान्नमात्मन आगायानीत्येतानि मनसा ध्यायन्नप्रमत्तः स्तुवीत ।। 2.22.2 ।। ,।। 2.22.2 ।।
Brihadaranyaka Upanishad,सर्वे स्वरा इन्द्रस्यात्मानः सर्व ऊष्माणः प्रजापतेरात्मानः सर्वे स्पर्शा मृत्योरात्मानस्तं यदि स्वरेषूपालभेतेन्द्रँ् शरणं प्रपन्नोऽभूवं स त्वा प्रति वक्ष्यतीत्येनं ब्रूयात् ।। 2.22.3 ।। ,।। 2.22.3 ।।
Brihadaranyaka Upanishad,अथ यद्येनमूष्मसूपालभेत प्रजापतिँ् शरणं प्रपन्नोऽभूवं स त्वा प्रति पेक्ष्यतीत्येनं ब्रूयादथ यद्येनँ् स्पर्शेषूपालभेत मृत्युँ् शरणं प्रपन्नोऽभूवं स त्वा प्रति धक्ष्यतीत्येनं ब्रूयात् ।। 2.22.4 ।।,।। 2.22.4 ।।
Brihadaranyaka Upanishad,"सर्वे स्वरा घोषवन्तो बलवन्तो वक्त्व्या इन्द्रे बलं ददानीति सर्व ऊष्माणोऽग्रस्ता अनिरस्ता विवृता वक्तव्याः प्रजापतेरात्मानं परिददानीति सर्वे स्पर्शा लेशेनानभिनिहिता वक्तव्या मृत्योरात्मानं परिहराणीति ।। 2.22.5 ।। इति द्वाविंशः खण्डः ।। 22 ।। , ",।। 22 ।।
Brihadaranyaka Upanishad,"त्रयो धर्मस्कन्धा यज्ञोऽध्ययनं दानमिति प्रथमस्तप एव द्वितीयो ब्रह्मचार्याचार्यकुलवासी तृतीयोऽत्यन्तमात्मानमाचार्यकुलेऽवसादयन्सर्व एते पुण्यलोका भवन्ति ब्रह्मस , स्थोऽमृतत्वमेति ।। 2.23.1 ।।",।। 2.23.1 ।।
Brihadaranyaka Upanishad,प्रजापतिर्लोकानभ्यतपत्तेभ्योऽभितप्तेभ्यस्त्रयी विद्या सम्प्रास्रवत्तामभ्यतपत्तस्या अभितप्ताया एतान्यक्षराणि सम्प्रास्रवन्त भूर्भुवः स्वरिति ।। 2.23.2 ।। ,।। 2.23.2 ।।
Brihadaranyaka Upanishad,तान्यभ्यतपत्तेभ्योऽभितप्तेभ्य कारः सम्प्रास्रवत्तद्यथा शङ्कुना सर्वाणि पर्णानि संतृण्णान्येवमोङ्कारेण सर्वा वाक्संतृण्णोङ्कार एवेदँ् सर्वमोङ्कार एवेदँ् सर्वम् ।। 2.23.3 ।। इति त्रयोविंशः खण्डः ।। 22.23.3 ।।  ,।। 22.23.3 ।।
Brihadaranyaka Upanishad,ब्रह्मवादिनो वदन्ति यद्वसूनां प्रातःसवनँ् रुद्राणां माध्यंदिनँ् सवनमादित्यानां च विश्वेषां च देवानां तृतीयसवनम् ।। 2.24.1 ।। ,।। 2.24.1 ।।
Brihadaranyaka Upanishad,क्क तर्हि यजमानस्य लोक इति स यस्तं न विद्यात्कथं कुर्यादथ विद्वान्कुर्यात्-- 2.24.2 ।।,
Brihadaranyaka Upanishad,पुरा प्रातरनुवाकस्योपाकरणाज्जघनेन गार्हपत्यस्योदङ्मुख उपविश्य स वासवँ् सामाभिगायति ।। 2.24.3 ।। ,।। 2.24.3 ।।
Brihadaranyaka Upanishad,"लो3कद्वारमपावा3र्णू33 पश्येम त्वा वय , रा33333 हु3म् आ33 ज्या3यो3आ32111 इति ।। 2.24.4 ।। ",।। 2.24.4 ।।
Brihadaranyaka Upanishad,अथ जुहोति नमोऽग्नये पृथिवीक्षिते लोकक्षिते लोकं मे यजमानाय विन्दैष वै यजमानस्य लोक एतास्मि ।। 2.24.5 ।। ,।। 2.24.5 ।।
Brihadaranyaka Upanishad,अत्र यजमानः परस्तादायुषः स्वाहापजहि परिघमित्युक्त्वोत्तिष्ठति तस्मै वसवः प्रातःसवनँ् सम्प्रयच्छन्ति ।। 2.24.6 ।। ,।। 2.24.6 ।।
Brihadaranyaka Upanishad,पुरा माध्यन्दिनस्य सवनस्योपाकरणाज्जघनेनाग्नीध्रीयस्योदङ्मुख उपविश्य स रौद्रँ् सामाभिगायति ।। 2.24.7 ।। ,।। 2.24.7 ।।
Brihadaranyaka Upanishad,लो3कद्वारमपावा3र्णू33 पश्येम त्वा वयं वैरा 33333 हु3म् आ33ज्या3यो3यो3आ32111 इति ।। 2.24.8 ।। ,।। 2.24.8 ।।
Brihadaranyaka Upanishad,अथ जुहोति नमो वायवेऽन्तरिक्षक्षिते लोकक्षिते लोकं मे यजमानाय विन्दैष वै यजमानस्य लोक एतास्मि ।। 2.24.9 ।। ,।। 2.24.9 ।।
Brihadaranyaka Upanishad,अत्र यजमानः परस्तादायुषः स्वाहापजहि परिघमित्युक्त्वोत्तिष्ठति तस्मै रुद्रा माध्यन्दिनँ् सवनँ् सम्प्रयच्छन्ति ।। 2.24.10 ।। ,।। 2.24.10 ।।
Brihadaranyaka Upanishad,पुरा तृतीयसवनस्योपाकरणाज्जघनेनाहवनीयस्योदङ्मुख उपविश्य स आदित्यँ् स वैश्वदेवँ् सामाभिगायति ।। 2.24.11 ।। ,।। 2.24.11 ।।
Brihadaranyaka Upanishad,लो3कद्वारमपावा3र्णू33 पश्येम त्वा वयँ् स्वारा 33333 हु3म् आ33ज्या3यो3आ32111 इति ।। 2.24.12 ।। ,।। 2.24.12 ।।
Brihadaranyaka Upanishad,आदित्यमथ वैश्वदेवं लो3कद्वारमपावा3र्णू33 पश्येम त्वा वयँ् साम्रा33333 हु3म् आ33ज्या3यो3आ32111 इति ।। 2.24.13 ।। ,।। 2.24.13 ।।
Brihadaranyaka Upanishad,अथ जुहोति नम आदित्येभ्यश्च विश्वेभ्यश्च देवेभ्यो दिविक्षिद्भ्यो लोकक्षिद्भ्यो लोकं मे यजमानाय विन्दत ।। 2.24.14 ।। ,।। 2.24.14 ।।
Brihadaranyaka Upanishad,एष वै यजमानस्य लोक एतास्म्यत्र यजमानः परस्तादायुषः स्वाहापहत परिघमित्युक्त्वोत्तिष्ठति ।। 2.24.15 ।।,।। 2.24.15 ।।
Brihadaranyaka Upanishad,"तस्मा आदित्याश्च विश्वे च देवास्तृतीयसवनँ् सम्प्रयच्छन्त्येष ह वै यज्ञस्य मात्रां वेद य एवं वेद य एवं वेद ।। 2.24.16 ।। इति चतुर्विंशः खण्डः ।। 24 ।। इति छान्दोग्योपनिषदि द्वितीयोऽध्यायः ।। 2 ।।  , ",।। 2 ।।
Brihadaranyaka Upanishad,"।  असौ वा आदित्यो देवमधु तस्य द्यौरेव तिरश्चीनव , शोऽन्तरिक्षमपूपो मरीचयः पुत्राः ।। 3.1.1 ।। ",।। 3.1.1 ।।
Brihadaranyaka Upanishad,तस्य ये प्राञ्चो रश्मयस्ता एवास्य प्राच्यो मधुनाड्यः।  ऋच एव मधुकृत ऋग्वेद एव पुष्पं ता अमृता आपस्ता वा एता ऋचः ।। 3.1.2 ।। ,।। 3.1.2 ।।
Brihadaranyaka Upanishad,"एतमृग्वेदमभ्यतप , स्तयाभितप्तस्य यशस्तेज इन्द्रियं वीर्यमन्नाद्यँ् रसोऽजायत ।। 3.1.3 ।। ",।। 3.1.3 ।।
Brihadaranyaka Upanishad,तद्वयक्षरत्तदादित्यमभितोऽश्रयत्तद्वा एतद्येतदादित्यस्य रोहितँ् रूपम् ।। 3.1.4 ।। इति प्रथमः खण्डः।। 1 ।। ,।। 1 ।।
Brihadaranyaka Upanishad,"अथ येऽस्य दक्षिणा रश्मयस्ता एवास्य दक्षिणा मधुनाड्यो यजू , ष्येव , मधुकृतो यजुर्वेद एव पुष्पं ता अमृता आपः ।। 3.2.1 ।। ",।। 3.2.1 ।।
Brihadaranyaka Upanishad,"तानि वा एतानि यजू , ष्येतं यजुर्वेदमभ्यतप , स्तस्याभितप्तस्य यशस्तेज इन्द्रियं वीर्यमन्नाद्यँ् रसोऽजायत ।। 3.2.2 ।।",।। 3.2.2 ।।
Brihadaranyaka Upanishad,तद्वयक्षरत्तदादित्यमभितोऽश्रयत्तद्वा एतद्यदेतदादित्यस्य शुक्लँ् रूपम् ।। 3.2.3 ।। इति द्वितीयः खण्डः ।। 2 ।।  ,।। 2 ।।
Brihadaranyaka Upanishad,अथ येऽस्य प्रत्यञ्चो रश्मयस्ता एवास्य प्रतीच्यो मधुनाड्यः सामन्येव मधुकृतः सामवेद एव पुष्पं ता अमृता आपः ।। 3.3.1 ।। ,।। 3.3.1 ।।
Brihadaranyaka Upanishad,"तानि वा एतानि सामान्येतँ् सामवेदमभ्यतप , स्तस्याभितप्तस्य यशस्तेज इन्द्रियं वीर्यमन्नाद्यँ् रसोऽजायत ।। 3.3.2 ।। ",।। 3.3.2 ।।
Brihadaranyaka Upanishad,तद्वयक्षरत्तदादित्यमभितोऽश्रयत्तद्वा एतद्यदेतदादित्यस्य कृष्णँ् रूपम् ।। 3.3.3 ।। इति तृतीयः खण्डः ।। 3.3.3 ।। ,।। 3.3.3 ।।
Brihadaranyaka Upanishad,अथ येऽस्योदञ्चो रश्मयस्ता एवास्योदीच्यो मधुनाड्योऽथर्वाङ्गिरस एव मधुकृतइतिहासपुराणं पुष्पं ता अमृता आपः ।। 3.4.1 ।। ,।। 3.4.1 ।।
Brihadaranyaka Upanishad,"ते वा एतेऽथर्वाङ्गिरस एतदितिहासपुराणमभ्यतप , स्तस्याभितप्तस्य यशस्तेज इन्द्रियं वीर्यमन्नाद्यँ् रसोऽजायत ।। 3.4.2 ।।",।। 3.4.2 ।।
Brihadaranyaka Upanishad,तद्वयक्षरत्तदादित्यमभितोऽश्रयत्तद्वा एतद्यदेतदादित्यस्य परं कृष्णँ् रूपम् ।। 3.4.3 ।। इति चतुर्थः खण्डः ।। 4 ।।  ,।। 4 ।।
Brihadaranyaka Upanishad,अथ येऽस्योर्ध्वा रश्मयस्ता एवास्योर्ध्वा मधुनाड्यो गुह्या एवादेशा मधुकृतो ब्रह्मैवपुष्पं ता अमृता आपः ।। 3.5.1 ।। ,।। 3.5.1 ।।
Brihadaranyaka Upanishad,"ते वा एते गुह्या आदेशा एतह्ब्रह्माभ्यतप , स्तस्याभितप्तस्य यशस्तेज इन्द्रियं वीर्यमन्नाद्यँ् रसोऽजायत ।। 3.5.2 ।। ",।। 3.5.2 ।।
Brihadaranyaka Upanishad,तद्वयक्षरत्तदादित्यभितोऽश्रयत्तद्वा एतद्यदेतदादित्यस्य मध्ये क्षोभत इव ।। 3.5.3 ।। ,।। 3.5.3 ।।
Brihadaranyaka Upanishad,ते वा एते रसानाँ् रसा वेदा हि रसास्तेषामेते रसास्तानि वा एतान्यमृतानाममृतानि वेदा ह्यमृतास्तेषामेतान्यमृतानि ।। 3.5.4 ।। इति पञ्चमः खण्डः ।। 5 ।।  ,।। 5 ।।
Brihadaranyaka Upanishad,तद्यत्प्रथमममृतं तद्वसव उपजीवन्त्यग्निना मुखेन न वै देवा अश्नन्ति न पिबन्त्येतदेवामृतं दृष्ट्वा तृप्यन्ति ।। 3.6.1 ।। ,।। 3.6.1 ।।
Brihadaranyaka Upanishad,त एतदेव रूपमभिसंविशन्त्येतस्माद्रूपादुद्यन्ति ।। 3.6.2 ।। ,।। 3.6.2 ।।
Brihadaranyaka Upanishad,स य एतदेवममृतं वेद वसूनामेवैको भूत्वाग्निनैव मुखेनैतदेवामृतं दृष्टवा तृप्यति स एतदेव रूपमभिसंविशत्येतस्माद्रूपादुदेति ।। 3.6.3 ।। ,।। 3.6.3 ।।
Brihadaranyaka Upanishad,स यावदादित्यः पुरस्तादुदेता पश्चादस्तमेता वसूनामेव तावदाधिपत्यँ् स्वाराज्यं पर्येता ।। 3.6.4 ।। इति षष्ठः खण्डः ।। 6 ।। ,।। 6 ।।
Brihadaranyaka Upanishad,अथ यद्द्वितीयममृतं तद्रुद्रा उपजीवन्तीन्द्रेण मुखेन न वै देवा अश्नन्तिन पिबन्त्येतदेवामृतं दृष्टवा तृप्यन्ति ।। 3.7.1 ।। ,।। 3.7.1 ।।
Brihadaranyaka Upanishad,त एतदेव रूपमभिसंविशन्त्येतस्माद्रूपादुद्यन्ति ।। 3.7.2 ।। ,।। 3.7.2 ।।
Brihadaranyaka Upanishad,स य एतदेवममृतं वेद रुद्राणामेवैको भूत्वेन्द्रेणैव मुखेनैतदेवामृतं दृष्ट्वा तृप्यति स एतदेव रूपमभिसंविशत्येतस्माद्रपादुदेति ।। 3.7.3 ।। ,।। 3.7.3 ।।
Brihadaranyaka Upanishad,स यावदादित्यः पुरस्तादुदेता पश्चादस्तमेता द्विस्तावद्दक्षिणत उदेतोत्तरतोऽस्तमेता रुद्राणामेव तावदाधिपत्यँ् स्वाराज्यं पर्येता ।। 3.7.4 ।। इति सप्तमः खण्डः ।। 7 ।। ,।। 7 ।।
Brihadaranyaka Upanishad,अथ यत्तृतीयममृतं तदादित्या उपजीवन्ति वरुणेन मुखेन न वै देवा अश्नन्ति न पिबन्त्येतदेवामृतं दृष्ट्वा तृप्यन्ति ।। 3.8.1 ।। ,।। 3.8.1 ।।
Brihadaranyaka Upanishad,त एतदेव रूपमभिसंविशन्त्येतस्माद्रूपादुद्यन्ति ।। 3.8.2 ।। ,।। 3.8.2 ।।
Brihadaranyaka Upanishad,स य एतदेवममृतं वेदादित्यानामेवैको भूत्वा वरुणेनैव मुखेनैतदेवामृतं दृष्टवा तृप्यति स एतदेव रूपमभिसंविशत्येतस्माद्रूपादुदेति ।। 3.8.3 ।। ,।। 3.8.3 ।।
Brihadaranyaka Upanishad,स यावदादित्यो दक्षिणत उदेतोत्तरतोऽस्तमेता द्विस्तावत्पश्चादुदेता पुरस्तादस्तमेतादित्यानामेव तावदाधिपत्यँ् स्वाराज्यं पर्येता ।। 3.8.4 ।। इत्यष्टमः खण्डः ।। 8 ।। ,।। 8 ।।
Brihadaranyaka Upanishad,अथ यञ्चतुर्थममृतं तन्मरुत उपजीवन्ति सोमेन मुखेन न वै देवा अश्चन्ति न पिबन्त्येतदेवामृतं दृष्ट्वा तृप्यन्ति ।। 3.9.1 ।। ,।। 3.9.1 ।।
Brihadaranyaka Upanishad,त एतदेव रूपमभिसंविशन्त्येतस्माद्रूपादुद्यन्ति ।। 3.9.2 ।। ,।। 3.9.2 ।।
Brihadaranyaka Upanishad,स य एतदेवममृतं वेद मरुतामेवैको भूत्वा सोमेनैव मुखेनैतदेवामृतं दृष्ट्वा तृप्यति स एतदेव रूपमभिसंविशत्येतस्माद्रूपादुदेति ।। 3.9.3 ।। ,।। 3.9.3 ।।
Brihadaranyaka Upanishad,स यावदादित्यः पश्चादुदेता पुरस्तादस्तमेता द्विस्तावदुत्तरत उदेता दक्षिणतोऽस्तमेता मरुतामेव तावदाधिपत्यँ् स्वाराज्यं पर्येता ।। 3.9.4 ।। इति नवमः खण्डः ।। 9 ।। ,।। 9 ।।
Brihadaranyaka Upanishad,अथ यत्पञ्चमममृतं तत्साध्या उपजीवन्ति ब्रह्मणा मुखेन न वै देवा अश्नन्ति व पिबन्त्येतदेवामृतं दृष्ट्वा तृप्यन्ति ।। 3.10.1 ।। ,।। 3.10.1 ।।
Brihadaranyaka Upanishad,त एतदेव रूपमभिसंविशन्त्येतस्माद्रूपादुद्यन्ति ।। 3.10.2 ।। ,।। 3.10.2 ।।
Brihadaranyaka Upanishad,स य एतदेवममृतं वेद साध्यानामेवैको भूत्वा ब्रह्मणैव मुखेनैतदेवामृतं दृष्ट्वा तृप्यति स एतदेव रूपमभिसंविशत्येतस्माद्रूपादुदेति ।। 3.10.3 ।। ,।। 3.10.3 ।।
Brihadaranyaka Upanishad,स यावदादित्य उत्तरत उदेता दक्षिणतोऽस्तमेता द्विस्तावदूर्ध्व उदेतार्वाङस्तमेता साध्यानामेव तावदाधिपत्यँ् स्वाराज्यं पर्येता ।। 3.10.4 ।। इति दशमः खण्डः ।। 10 ।। ,।। 10 ।।
Brihadaranyaka Upanishad,अथ तत उर्ध्व उदेत्य नैवोदेता नास्तमेतैकल एव मध्ये स्थाता तदेष श्लोकः ।। 3.11.1 ।। ,।। 3.11.1 ।।
Brihadaranyaka Upanishad,न वै तत्र न निम्लोच नोदियाय कदाचन ।देवास्तेनाहँ् सत्येन मा विराधिषि ब्रह्मणा ।। इति ।। 3.11.2 ।। ,।। 3.11.2 ।।
Brihadaranyaka Upanishad,न ह वा अस्मा उदेति न निम्लोचति सकृद्दिवा हैवास्मै भवति य एतामेवं ब्रह्मोपनिषदं वेद ।। 3.11.3 ।। ,।। 3.11.3 ।।
Brihadaranyaka Upanishad,तद्धैतद्ब्रह्मा प्रजापतय उवाच प्रजापतिर्मनवे मनुः प्रजाभ्यस्तद्धैतदुद्दालकायारुण्ये ज्येष्ठाय पुत्राय पिता ब्रह्म प्रोवाच ।। 3.11.4 ।। ,।। 3.11.4 ।।
Brihadaranyaka Upanishad,इदं वाच तज्ज्येष्ठाय पिता ब्रह्म प्रब्रूयात्प्रणाय्याय वान्तेवासिने ।। 3.11.5 ।। ,।। 3.11.5 ।।
Brihadaranyaka Upanishad,नान्यस्मै कस्मैचन यद्यप्यस्मा इमामद्भिः परिगृहीतां धनस्य पूर्णां दद्यादेतदेव ततो भूय इत्येतदेव ततो भूय इति ।। 3.11.6 ।। इत्येकादशः खण्डः ।। 11 ।। ,।। 11 ।।
Brihadaranyaka Upanishad,गायत्री वा इदँ् सर्वं भूतं यदिदं किञ्च वाग्वै गायत्री वाग्वा इदँ् सर्वं भूतं गायतिच त्रायते च ।। 3.12.1 ।। ,।। 3.12.1 ।।
Brihadaranyaka Upanishad,या वै सा गायत्रीयं वाव सा येयं पृथिव्यस्याँ् हीदँ् सर्वं भूतं प्रतिष्ठितमेतामेव नातिशीयते ।। 3.12.2 ।। ,।। 3.12.2 ।।
Brihadaranyaka Upanishad,या वै सा पृथिवीयं वाव सा यदिदमस्मिन्पुरुषे शरीरमस्मिन्हीमे प्राणाः प्रतिष्ठिता एतदेव नातिशीयन्ते ।। 3.12.3 ।। ,।। 3.12.3 ।।
Brihadaranyaka Upanishad,यद्वै तत्पुरुषे शरीरमिदं वाव तद्यदिदमस्मिन्नन्तः पुरुषे हृदयमस्मिन्हीमे प्राणाः प्रतिष्ठिता एतदेव नातिशीयन्ते ।। 3.12.4 ।। ,।। 3.12.4 ।।
Brihadaranyaka Upanishad,सैषा चतुष्पदा षड्विधा गायत्री तदेतदृचाभ्यनूक्तम् ।। 3.12.5 ।। ,।। 3.12.5 ।।
Brihadaranyaka Upanishad,"तावानस्य महिमा ततो ज्याया , श्च पूरुषः ।पादोऽस्य सर्वा भूतानि त्रिपादस्यामृतं दिंवि ।। इति ।। 3.12.6 ।। ",।। 3.12.6 ।।
Brihadaranyaka Upanishad,यद्वै तह्ब्रह्मेतीदं वाव तद्योऽयं बहिर्धा पुरुषादाकाशो यो वै स बहिर्धा पुरुषादाकाशः ।। 3.12.7 ।। ,।। 3.12.7 ।।
Brihadaranyaka Upanishad,अयं वाव स योऽयमन्तः पुरुष आक्राशो यो वै सोऽन्तः पुरुष आकाशः ।। 3.12.8 ।। ,।। 3.12.8 ।।
Brihadaranyaka Upanishad,"अयं वाव स योऽयमन्तर्हृदय आकाशस्तदेवस्पूर्णमप्रवर्ति  पूर्णामप्रवर्तिनीँ् , श्रियं लभते य एवं वेद ।। 3.12.9 ।। इति द्वादशः खण्डः ।। 12 ।। ",।। 12 ।।
Brihadaranyaka Upanishad,तस्य ह वा एतस्य हृदयस्य पञ्च देवसुषयः स योऽस्य प्राङ्सुषिः स प्राणस्तञ्चक्षुः स आदित्यस्तदेतत्तेजोऽन्नाद्यमित्युपासीत तेजस्व्यन्नादो भवति य एवं वेद ।। 3.13.1 ।। ,।। 3.13.1 ।।
Brihadaranyaka Upanishad,अथ योऽस्य दक्षिणः सुषिः स व्यानस्तच्छ्रोत्रँ् स चन्द्रमास्तदेतच्छ्रीश्च यशश्चेत्युपासीत श्रीमान्यशस्वी भवति य एवं वेद ।। 3.13.2 ।। ,।। 3.13.2 ।।
Brihadaranyaka Upanishad,अथ योऽस्य प्रत्यङ्सुषिः सो पानः सा वाक्सोऽग्रिस् देतद्ब्रह्मवर्चसमन्नाद्यमित्युपासीत ब्रह्मवर्चस्यन्नादो भवति य एवं वेद ।। 3.13.3 ।। ,।। 3.13.3 ।।
Brihadaranyaka Upanishad,अथ योऽस्योदङ्सुषिः स समानस्तन्मनः स पर्जन्यस्तदेतत्कीर्तिश्च व्युष्टिश्चेत्युपासीत कीर्तिमान्व्युष्टिमान्भवति य एवं वेद ।। 3.13.4 ।। ,।। 3.13.4 ।।
Brihadaranyaka Upanishad,अथ योऽस्योर्ध्वः सुषिः स उदानः स वायुः स आकाशस्तदेतदोजश्च महश्चेत्युपासीतौजस्वी महस्वान्भवति य एवं वेद ।। 3.13.5 ।। ,।। 3.13.5 ।।
Brihadaranyaka Upanishad,ते वा एते पञ्च ब्रह्मपुरुषाः स्वर्गस्य लोकस्य द्वारपाः स य एतानेवं पञ्च ब्रह्मपुरुषान्स्वर्गस्य लोकस्य द्वारपान्वेदास्य कुले वीरो जायते प्रतिपद्यते स्वर्गं लोकं य एतानेवं पञ्च ब्रह्मपुरुषान्स्वर्गस्य लोकस्य द्वारपान्वेद ।। 3.13.6 ।। ,।। 3.13.6 ।।
Brihadaranyaka Upanishad,अथ यदतः परो दिवो ज्योतिर्दीप्यते विश्वतः पृष्ठेषु सर्वतः पृष्ठेष्वनुत्तमेषूत्तमेषु लोकेष्विदं वाव तद्यदिदिमस्मिन्नन्तः पुरुषे ज्योति ।। 3.13.7 ।।,।। 3.13.7 ।।
