title,mantra,number
AVADHUTA GITA,"दीर्घो लघुः पुनरितीह न मे विभागो,	विस्तारसंकटमितीह न मे विभागः।,कोणं हि वर्तुलमितीह न मे विभागो,	ज्ञानामृतं समरसं गगनोपमोऽहम्।।21।।",।।21।।
AVADHUTA GITA,"मातापितादि तनयादि न मे कदाचित्,	जातं मृतं न च मनो न च मे कदाचित्।,निर्व्याकुलं स्थिरमिदं परमार्थतत्त्वं,	ज्ञानामृतं समरसं गगनोपमोऽहम्।।22।।",।।22।।
AVADHUTA GITA,"शुद्धं विशुद्धमविचारमनन्तरूपं ,	निर्लेपलेपमविचारमनन्तरूपम्।,निष्खण्डखण्डमविचारमनन्तरूपं,	ज्ञानामृतं समरसं गगनोपमोऽहम्।।23।।",।।23।।
AVADHUTA GITA,"ब्रह्मादयः सुरगणाः कथमत्र सन्ति,	स्वर्गादयो वसतयः कथमत्र सन्ति।,यद्येकरूपममलं परमार्थतत्त्वं,	ज्ञानामृतं समरसं गगनोपमोऽहम्।।24।।",।।24।।
AVADHUTA GITA,"निर्नेति नेति विमलो हि कथं वदामि,	निःशेषशेषविमलो हि कथं वदामि।,निर्लिङ्गलिङ्गविमलो हि कथं वदामि,	ज्ञानामृतं समरसं गगनोपमोऽहम्।।25।।",।।25।।
AVADHUTA GITA,"निष्कर्मकर्मपरमं सततं करोमि,	निःसङ्गसङ्गरहितं परमं विनोदम्।,निर्देहदेहरहितं सततं विनोदं,	ज्ञानामृतं समरसं गगनोपमोऽहम्।।26।।",।।26।।
AVADHUTA GITA,"मायाप्रपञ्चरचना न च मे विकारः,	कौटिल्यदम्भरचना न च मे विकारः।,सत्यानृतेति रचना न च मे विकारो,	ज्ञानामृतं समरसं गगनोपमोऽहम्।।27।।",।।27।।
AVADHUTA GITA,"सन्ध्यादिकालरहितं न च मे वियोगो,	ह्यन्तः प्रबोधरहितं बधिरो न मूकः।,एवं विकल्परहितं न च भावशुद्धं,	ज्ञानामृतं समरसं गगनोपमोऽहम्।।28।।",।।28।।
AVADHUTA GITA,"निर्नाथनाथरहितं हि निराकुलं वै,	निश्चित्तचित्तविगतं हि निराकुलं वै।,संविद्धि सर्वविगतं हि निराकुलं वै,	ज्ञानामृतं समरसं गगनोपमोऽहम्।।29।।",।।29।।
AVADHUTA GITA,"कान्तारमन्दिरमिदं हि कथं वदामि,	संसिद्धसंशयमिदं हि कथं वदामि।,एवं निरन्तरसमं हि निराकुलं वै,	ज्ञानामृतं समरसं गगनोपमोऽहम्।।30।।",।।30।।
AVADHUTA GITA,"निर्जीवजीवरहितं सततं विभाति,	निर्बीजबीजरहितं सततं विभाति।,निर्वाणबन्धरहितं सततं विभाति,	ज्ञानामृतं समरसं गगनोपमोऽहम्।।31।।",।।31।।
AVADHUTA GITA,"सम्भूतिवर्जितमिदं सततं विभाति,	संसारवर्जितमिदं सततं विभाति।,संहारवर्जितमिदं सततं विभाति,	ज्ञानामृतं समरसं गगनोपमोऽहम्।।32।।",।।32।।
AVADHUTA GITA,"उल्लेखमात्रमपि ते न च नामरूपं,	निर्भिन्नभिन्नमपि ते न हि वस्तु किञ्चित्।,निर्लज्जमानस करोषि कथं विषादं ,	ज्ञानामृतं समरसं गगनोपमोऽहम्।।33।।",।।33।।
AVADHUTA GITA,"किं नाम रोदिषि सखे न जरा न मृत्युः,	किं नाम रोदिषि सखे न च जन्मदुःखम्।,किं नाम रोदिषि सखे न च ते विकारो,	ज्ञानामृतं समरसं गगनोपमोऽहम्।।34।।",।।34।।
AVADHUTA GITA,"किं नाम रोदिषि सखे न च ते स्वरूपं,	किं नाम रोदिषि सखे न च ते विरूपम्।,किं नाम रोदिषि सखे न च ते वयांसि,	ज्ञानामृतं समरसं गगनोपमोऽहम्।।35।।",।।35।।
AVADHUTA GITA,"किं नाम रोदिषि सखे न च ते वयांसि,	किं नाम रोदिषि सखे न च ते मनांसि।,किं नाम रोदिषि सखे न तवेन्द्रियाणि ,	ज्ञानामृतं समरसं गगनोपमोऽहम्।।36।।",।।36।।
AVADHUTA GITA,"किं नाम रोदिषि सखे न च तेऽस्ति कामः,	किं नाम रोदिषि सखे न च ते प्रलोभः।,किं नाम रोदिषि सखे न च ते विमोहो,	ज्ञानामृतं समरसं गगनोपमोऽहम्।।37।।",।।37।।
AVADHUTA GITA,"ऐश्वर्यमिच्छसि कथं न च ते धनानि,	ऐश्वर्यमिच्छसि कथं न च ते हि पत्नी।,ऐश्वर्यमिच्छसि कथं न च ते ममेति,	ज्ञानामृतं समरसं गगनोपमोऽहम्।।38।।",।।38।।
AVADHUTA GITA,"लिङ्गप्रपञ्चजनुषी न च ते न मे च,	निर्लज्जमानसमिदं च विभाति भिन्नम्।,निर्भेदभेदरहितं न च ते न मे च,	ज्ञानामृतं समरसं गगनोपमोऽहम्।।39।।",।।39।।
AVADHUTA GITA,"नो वाणुमात्रमपि ते हि विरागरूपं,	नो वाणुमात्रमपि ते हि सरागरूपम्।,नो वाणुमात्रमपि ते हि सकामरूपं,	ज्ञानामृतं समरसं गगनोपमोऽहम्।।40।।",।।40।।
AVADHUTA GITA,"ध्याता न ते हि हृदये न च ते समाधि,	र्ध्यानं न ते हि हृदये न बहिः प्रदेशः।,ध्येयं न चेति हृदये न हि वस्तु कालो,	ज्ञानामृतं समरसं गगनोपमोऽहम्।।41।। ",।।41।।
AVADHUTA GITA,"यत्सारभूतमखिलं कथितं मया ते,	न त्वं न मे न महतो न गुरुर्न शिष्यः।,स्वच्छन्दरूपसहजं परमार्थतत्त्वं,	ज्ञानामृतं समरसं गगनोपमोऽहम्।।42।।",।।42।।
AVADHUTA GITA,"कथमिह परमार्थं तत्त्वमानन्दरूपं,	कथमिह परमार्थं नैवमानन्दरूपम्।,कथमिह परमार्थं ज्ञानविज्ञानरूपं,	यदि परमहमेकं वर्तते व्योमरूपम्।।43।।",।।43।।
AVADHUTA GITA,"दहनपवनहीनं विद्धि विज्ञानमेक,	मवनिजलविहीनं विद्धि विज्ञानरूपम्।,समगमनविहीनं विद्धि विज्ञानमेकं,	गगनमिव विशालं विद्धि विज्ञानमेकम्।।44।।",।।44।।
AVADHUTA GITA,"न शून्यरूपं न विशून्यरूपं,	न शुद्धरूपं न विशुद्धरूपम्।,रूपं विरूपं न भवामि किञ्चित् ,	स्वरूपरूपं परमार्थतत्त्वम्।।45।।",।।45।।
AVADHUTA GITA,"मुञ्च मुञ्च हि संसारं त्यागं मुञ्च हि सर्वथा।,त्यागात्यागविषं शुद्धममृतं सहजं ध्रुवम्।।46।।                  ,                ",।।46।।
AVADHUTA GITA," अवधूत उवाच,नावाहनं नैव विसर्जनं वा,	पुष्पाणि पत्राणि कथं भवन्ति।,ध्यानानि मन्त्राणि कथं भवन्ति,	समासमं चैव शिवार्चनं च।।1।।",।।1।।
AVADHUTA GITA,"न केवलं बन्धविबन्धमुक्तो ,	न केवलं शुद्धविशुद्धमुक्तः।,न केवलं योगवियोगमुक्तः,	स वै विमुक्तो गगनोपमोऽहम्।।2।।",।।2।।
AVADHUTA GITA,"सञ्जायते सर्वमिदं हि तथ्यं,	सञ्जायते सर्वमिदं वितथ्यम्।,एवं विकल्पो मम नैव जातः,	स्वरूपनिर्वाणमनामयोऽहम्।।3।।",।।3।।
AVADHUTA GITA,"न साञ्जनं चैव निरञ्जनं वा,	न चान्तरं वापि निरन्तरं वा।,अन्तर्विभिन्नं न हि मे विभाति,	स्वरूपनिर्वाणमनामयोऽहम्।।4।।",।।4।।
AVADHUTA GITA,"अबोधबोधो मम नैव जातो,	बोधस्वरूपं मम नैव जातम्।,निर्बोधबोधं च कथं वदामि,	स्वरूपनिर्वाणमनामयोऽहम्।।5।।",।।5।।
AVADHUTA GITA,"न धर्मयुक्तो न च पापयुक्तो,	न बन्धयुक्तो न च मोक्षयुक्तः।,युक्तं त्वयुक्तं न च मे विभाति,	स्वरूपनिर्वाणमनामयोऽहम्।।6।।",।।6।।
AVADHUTA GITA,"परापरं वा न च मे कदाचित्,	मध्यस्थभावो हि न चारिमित्रम्।,हिताहितं चापि कथं वदामि,	स्वरूपनिर्वाणमनामयोऽहम्।।7।।",।।7।।
AVADHUTA GITA,"नोपासको नैवमुपास्यरूपं,	न चोपदेशो न च मे क्रिया च।,संवित्स्वरूपं च कथं वदामि	,	स्वरूपनिर्वाणमनामयोऽहम्।।8।।",।।8।।
AVADHUTA GITA,"नो व्यापकं व्याप्यमिहास्ति किञ्चित्,	न चालयं वापि निरालयं वा।,अशून्यशून्यं च कथं वदामि,	स्वरूपनिर्वाणमनामयोऽहम्।।9।।",।।9।।
AVADHUTA GITA,"न ग्राहको ग्राह्यकमेव किञ्चित्,	न कारणं वा मम नैव कार्यम्।,अचिन्त्यचिन्त्यं च कथं वदामि,	स्वरूपनिर्वाणमनामयोऽहम्।।10।।",।।10।।
AVADHUTA GITA,"न भेदकं वापि न चैव भेद्यं,	न वेदकं वा मम नैव वेद्यम्।,गतागतं तात कथं वदामि,	स्वरूपनिर्वाणमनामयोऽहम्।।11।।",।।11।।
AVADHUTA GITA,"न चास्ति देहो न च मे विदेहो,	बुद्धिर्मनो मे न हि चेन्द्रियाणि।,रागो विरागश्च कथं वदामि,	स्वरूपनिर्वाणमनामयोऽहम्।।12।।",।।12।।
AVADHUTA GITA,"उल्लेखमात्रं न हि भिन्नमुच्चै,	रुल्लेखमात्रं न तिरोहितं वै।,समासमं मित्र कथं वदामि,	स्वरूपनिर्वाणमनामयोऽहम्।।13।।",।।13।।
AVADHUTA GITA,"जितेन्द्रियोऽहं त्वजितेन्द्रियो वा,	न संयमो मे नियमो न जातः।,जयाजयौ मित्र कथं वदामि,	स्वरूपनिर्वाणमनामयोऽहम्।।14।।",।।14।।
AVADHUTA GITA,"अमूर्तमूर्तिर्न च मे कदाचिदा,	द्यन्तमध्यं न च मे कदाचित्।,बलाबलं मित्र कथं वदामि,	स्वरूपनिर्वाणमनामयोऽहम्।।15।।",।।15।।
AVADHUTA GITA,"मृतामृतं वापि विषाविषं च,	सञ्जायते तात न मे कदाचित्।,अशुद्धशुद्धं च कथं वदामि,	स्वरूपनिर्वाणमनामयोऽहम्।।16।।",।।16।।
AVADHUTA GITA,"स्वप्नः प्रबोधो न च योगमुद्रा,	नक्तं दिवा वापि न मे कदाचित्।,अतुर्यतुर्यं च कथं वदामि,	स्वरूपनिर्वाणमनामयोऽहम्।।17।।",।।17।।
AVADHUTA GITA,"संविद्धि मां सर्वविसर्वमुक्तं  ,	माया विमाया न च मे कदाचित्।,सन्ध्यादिकं कर्म कथं वदामि,	स्वरूपनिर्वाणमनामयोऽहम्।।18।।",।।18।।
AVADHUTA GITA,"संविद्धि मां सर्वसमाधियुक्तं,	संविद्धि मां लक्ष्यविलक्ष्यमुक्तम्।,योगं वियोगं च कथं वदामि,	स्वरूपनिर्वाणमनामयोऽहम्।।19।।",।।19।।
AVADHUTA GITA,"मूर्खोऽपि नाहं न च पण्डितोऽहं,	मौनं विमौनं न च मे कदाचित्।,तर्कं वितर्कं च कथं वदामि,	स्वरूपनिर्वाणमनामयोऽहम्।।20।।",।।20।।
AVADHUTA GITA,"पिता च माता च कुलं न जातिर्,	जन्मादि मृत्युर्न च मे कदाचित्।,स्नेहं विमोहं च कथं वदामि,	स्वरूपनिर्वाणमनामयोऽहम्।।21।।",।।21।।
AVADHUTA GITA,"अस्तं गतो नैव सदोदितोऽहं,	तेजोवितेजो न च मे कदाचित्।,सन्ध्यादिकं कर्म कथं वदामि,	स्वरूपनिर्वाणमनामयोऽहम्।।22।।",।।22।।
AVADHUTA GITA,"असंशयं विद्धि नराकुलं माम,	संशयं विद्धि निरन्तरं माम्।,असंशयं विद्धि निरञ्जनं मां,	स्वरूपनिर्वाणमनामयोऽहम्।।23।।",।।23।।
AVADHUTA GITA,"ध्यानानि सर्वाणि परित्यजन्ति,	शुभाशुभं कर्म परित्यजन्ति।,त्यागामृतं तात पिबन्ति धीराः,	स्वरूपनिर्वाणमनामयोऽहम्।।24।।",।।24।।
AVADHUTA GITA,"विन्दति विन्दति न हि न हि यत्र,	छन्दोलक्षणं न हि न हि यत्र।,समरसमग्नो भावितपूतः,	प्रलपति तत्त्वं परमवधूतः।।25।।,                 ,                ",।।25।।
AVADHUTA GITA," अवधूत उवाच,ओं इति गदितं गगनसमं तत्,	न परापरसारविचार इति।,अविलासविलासनिराकरणं ,	कथमक्षरबिन्दुसमुच्चरणम्।।1।।",।।1।।
AVADHUTA GITA,"इति तत्त्वमसिप्रभृतिश्रुतिभिः,	प्रतिपादितमात्मनि तत्त्वमसि।,त्वमुपाधिविवर्जितसर्वसमं,	किमु रोदिषि मानसि सर्वसमम्।।2।।",।।2।।
AVADHUTA GITA,"अधऊध्र्वविवर्जितसर्वसमं,	बहिरन्तरवर्जितसर्वसमम्।,यदि चैकविवर्जितसर्वसमं,	किमु रोदिषि मानसि सर्वसमम्।।3।।",।।3।।
AVADHUTA GITA,"न हि कल्पितकल्पविचार इति,	न हि कारणकार्यविचार इति।,पदसन्धिविवर्जितसर्वसमं,	किमु रोदिषि मानसि सर्वसमम्।।4।।",।।4।।
AVADHUTA GITA,"न हि बोधविबोधसमाधिरिति,	न हि देशविदेशसमाधिरिति।,न हि कालविकालसमाधिरिति,	किमु रोदिषि मानसि सर्वसमम्।।5।।",।।5।।
AVADHUTA GITA,"न हि कुम्भनभो न हि कुम्भ इति,	न हि जीववपुर्न हि जीव इति।,न हि कारणकार्यविभाग इति,	किमु रोदिषि मानसि सर्वसमम्।।6।।",।।6।।
AVADHUTA GITA,"इह सर्वनिरन्तरमोक्षपदं ,	लघुदीर्घविचारविहीन इति।,न हि वर्तुलकोणविभाग इति,	किमु रोदिषि मानसि सर्वसमम्।।7।।",।।7।।
AVADHUTA GITA,"इह शून्यविशून्यविहीन इति,	इह शुद्धविशुद्धविहीन इति।,इह सर्वविसर्वविहीन इति,	किमु रोदिषि मानसि सर्वसमम्।।8।।",।।8।।
AVADHUTA GITA,"न हि भिन्नविभिन्नविचार इति,	बहिरन्तरसन्धिविचार इति।,अरिमित्रविवर्जितसर्वसमं,	किमु रोदिषि मानसि सर्वसमम्।।9।।",।।9।।
AVADHUTA GITA,"न हि शिष्यविशिष्यस्वरूप इति,	न चराचरभेदविचार इति।,इह सर्वनिरन्तरमोक्षपदं,	किमु रोदिषि मानसि सर्वसमम्।।10।।",।।10।।
AVADHUTA GITA,"ननु रूपविरूपविहीन इति,	ननु भिन्नविभिन्नविहीन इति।,ननु सर्गविसर्गविहीन इति,	किमु रोदिषि मानसि सर्वसमम्।।11।।",।।11।।
AVADHUTA GITA,"न गुणागुणपाशनिबन्ध इति,	मृतजीवनकर्म करोमि कथम्।,इति शुद्धनिरञ्जनसर्वसमं,	किमु रोदिषि मानसि सर्वसमम्।।12।।",।।12।।
AVADHUTA GITA,"इह भावविभावविहीन इति,	इह कामविकामविहीन इति।,इह बोधतमं खलु मोक्षसमं,	किमु रोदिषि मानसि सर्वसमम्।।13।।",।।13।।
AVADHUTA GITA,"इह तत्त्वनिरन्तरतत्त्वमिति,	न हि सन्धिविसन्धिविहीन इति।,यदि सर्वविवर्जितसर्वसमं,	किमु रोदिषि मानसि सर्वसमम्।।14।।",।।14।।
AVADHUTA GITA,"अनिकेतकुटी परिवारसमं,	इह सङ्गविसङ्गविहीनपरम्।,इह बोधविबोधविहीनपरं,	किमु रोदिषि मानसि सर्वसमम्।।15।।",।।15।।
AVADHUTA GITA,"अविकारविकारमसत्यमिति,	अविलक्षविलक्षमसत्यमिति।,यदि केवलमात्मनि सत्यमिति,	किमु रोदिषि मानसि सर्वसमम्।।16।।",।।16।।
AVADHUTA GITA,"इह सर्वसमं खलु जीव इति,	इह सर्वनिरन्तरजीव इति।,इह केवलनिश्चलजीव इति,	किमु रोदिषि मानसि सर्वसमम्।।17।।",।।17।।
AVADHUTA GITA,"अविवेकविवेकमबोध इति,	अविकल्पविकल्पमबोध इति।,यदि चैकनिरन्तरबोध इति,	किमु रोदिषि मानसि सर्वसमम्।।18।।",।।18।।
AVADHUTA GITA,"न हि मोक्षपदं न हि बन्धपदं,	न हि पुण्यपदं न हि पापपदम्।,न हि पूर्णपदं न हि रिक्तपदं,	किमु रोदिषि मानसि सर्वसमम्।।19।।",।।19।।
AVADHUTA GITA,"यदि वर्णविवर्णविहीनसमं,	यदि कारणकार्यविहीनसमम्।,यदि भेदविभेदविहीनसमं,	किमु रोदिषि मानसि सर्वसमम्।।20।।",।।20।।
AVADHUTA GITA,"इह सर्वनिरन्तरसर्वचिते,	इह केवलनिश्चलसर्वचिते।,द्विपदादिविवर्जितसर्वचिते,	किमु रोदिषि मानसि सर्वसमम्।।21।।",।।21।।
AVADHUTA GITA,"अतिसर्वनिरन्तरसर्वगतं ,	अतिनिर्मलनिश्चलसर्वगतम्।,दिनरात्रिविवर्जितसर्वगतं,	किमु रोदिषि मानसि सर्वसमम्।।22।।",।।22।।
AVADHUTA GITA,"न हि बन्धविबन्धसमागमनं,	न हि योगवियोगसमागमनम्।,न हि तर्कवितर्कसमागमनं,	किमु रोदिषि मानसि सर्वसमम्।।23।।",।।23।।
AVADHUTA GITA,"इह कालविकालनिराकरणं,	अणुमात्रकृशानुनिराकरणम्।,न हि केवलसत्यनिराकरणं,	किमु रोदिषि मानसि सर्वसमम्।।24।।",।।24।।
AVADHUTA GITA,"इह देहविदेहविहीन इति,	ननु स्वप्नसुषुप्तिविहीनपरम्।,अभिधानविधानविहीनपरं,	किमु रोदिषि मानसि सर्वसमम्।।25।।",।।25।।
AVADHUTA GITA,"गगनोपमशुद्धविशालसमं,	अतिसर्वविवर्जितसर्वसमम्।,गतसारविसारविकारसमं,	किमु रोदिषि मानसि सर्वसमम्।।26।।",।।26।।
AVADHUTA GITA,"इह धर्मविधर्मविरागतर,	मिह वस्तुविवस्तुविरागतरम्।,इह कामविकामविरागतरं,	किमु रोदिषि मानसि सर्वसमम्।।27।।",।।27।।
AVADHUTA GITA,"सुखदुःखविवर्जितसर्वसम,	मिह शोकविशोकविहीनपरम्।,गुरुशिष्यविवर्जिततत्त्वपरं,	किमु रोदिषि मानसि सर्वसमम्।।28।।",।।28।।
AVADHUTA GITA,"न किलाङ्कुरसारविसार इति,	न चलाचलसाम्यविसाम्यमिति।,अविचारविचारविहीनमिति,	किमु रोदिषि मानसि सर्वसमम्।।29।।",।।29।।
AVADHUTA GITA,"इह सारसमुच्चयसारमिति ,	कथितं निजभावविभेद इति।,विषये करणत्वमसत्यमिति,	किमु रोदिषि मानसि सर्वसमम्।।30।।",।।30।।
AVADHUTA GITA,"बहुधा श्रुतयः प्रवदन्ति यतो,	वियदादिरिदं मृगतोयसमम्।,यदि चैकनिरन्तरसर्वसमं,	किमु रोदिषि मानसि सर्वसमम्।।31।।",।।31।।
AVADHUTA GITA,"विन्दति विन्दति न हि न हि यत्र,	छन्दोलक्षणं न हि न हि तत्र।,समरसमग्नो भावितपूतः,	प्रलपति तत्त्वं परमवधूतः।।32।।,                 ,                ",।।32।।
AVADHUTA GITA,"अवधूत उवाच,बहुधा श्रुतयः प्रवदन्ति वयं,	वियदादिरिदं मृगतोयसमम्।,यदि चैकनिरन्तरसर्वशिव,	मुपमेयमथोह्युपमा च कथम्।।1।।",।।1।।
AVADHUTA GITA,"अविभक्तिविभक्ितविहीनपरं,	ननु कार्यविकार्यविहीनपरम्।,यदि चैकनिरन्तरसर्वशिवं,	यजनं च कथं तपनं च कथम्।।2।।",।।2।।
AVADHUTA GITA,"मन एव निरन्तरसर्वगतं,	ह्यविशालविशालविहीनपरम्।,मन एव निरन्तरसर्वशिवं,	मनसापि कथं वचसा च कथम्।।3।।",।।3।।
AVADHUTA GITA,"दिनरात्रिविभेदनिराकरण,	मुदितानुदितस्य निराकरणम्।,यदि चैकनिरन्तरसर्वशिवं,	रविचन्द्रमसौ ज्वलनश्च कथम्।।4।।",।।4।।
AVADHUTA GITA,"गतकामविकामविभेद इति,	गतचेष्टविचेष्टविभेद इति।,यदि चैकनिरन्तरसर्वशिवं,	बहिरन्तरभिन्नमतिश्च कथम्।।5।।",।।5।।
AVADHUTA GITA,"यदि सारविसारविहीन इति ,	यदि शून्यविशून्यविहीन इति।,यदि चैकनिरन्तरसर्वशिवं,	प्रथमं च कथं चरमं च कथम्।।6।।",।।6।।
AVADHUTA GITA,"यदि भेदविभेदनिराकरणं,	यदि वेदकवेद्यनिराकरणम्।,यदि चैकनिरन्तरसर्वशिवं,	तृतीयं च कथं तुरीयं च कथम्।।7।।",।।7।।
AVADHUTA GITA,"गदितागदितं न हि सत्यमिति,	विदिताविदितं न हि सत्यमिति।,यदि चैकनिरन्तरसर्वशिवं,	विषयेन्द्रियबुद्धिमनांसि कथम्।।8।।",।।8।।
AVADHUTA GITA,"गगनं पवनो न हि सत्यमिति,	धरणी दहनो न हि सत्यमिति।,यदि चैकनिरन्तरसर्वशिवं,	जलदश्च कथं सलिलं च कथम्।।9।।",।।9।।
AVADHUTA GITA,"यदि कल्पितलोकनिराकरणं,	यदि कल्पितदेवनिराकरणम्।,यदि चैकनिरन्तरसर्वशिवं,	गुणदोषविचारमतिश्च कथम्।।10।।",।।10।।
AVADHUTA GITA,"मरणामरणं हि निराकरणं,	करणाकरणं हि निराकरणम्।,यदि चैकनिरन्तरसर्वशिवं,	गमनागमनं हि कथं वदति।।11।।",।।11।।
AVADHUTA GITA,"प्रकृतिः पुरुषो न हि भेद इति,	न हि कारणकार्यविभेद इति।,यदि चैकनिरन्तरसर्वशिवं,	पुरुषापुरुषं च कथं वदति।।12।।",।।12।।
AVADHUTA GITA,"तृतीयां न हि दुःखसमागमनं,	न गुणाद्द्वितीयस्य समागमनम्।,यदि चैकनिरन्तरसर्वशिवं	,	स्थविरश्च युवा च शिशुश्च कथम्।।13।।",।।13।।
AVADHUTA GITA,"ननु आश्रमवर्णविहीनपरं,	ननु कारणकर्तृविहीनपरम्।,यदि चैकनिरन्तरसर्वशिव,	मविनष्टविनष्टमतिश्च कथम्।।14।।",।।14।।
AVADHUTA GITA,"ग्रसिताग्रसितं च वितथ्यमिति,	जनिताजनितं च वितथ्यमिति।,यदि चैकनिन्तरसर्वशिव,	मविनाशि विनाशि कथं हि भवेत्।।15।।",।।15।।
AVADHUTA GITA,"पुरुषापुरुषस्य विनष्टमिति ,	वनितावनितस्य विनष्टमिति।,यदि चैकनिरन्तरसर्वशिव,	मविनोदविनोदमतिश्च कथम्।।16।।",।।16।।
AVADHUTA GITA,"यदि मोहविषादविहीनपरो,	यदि संशयशोकविहीनपरः।,यदि चैकनिरन्तरसर्वशिव,	महमेति ममेति कथं च पुनः।।17।।",।।17।।
AVADHUTA GITA,"ननु धर्मविधर्मविनाश इति,	ननु बन्धविबन्धविनाश इति।,यदि चैकनिन्तरसर्वशिव,	मिहदुःखविदुःखमतिश्च कथम्।।18।।",।।18।।
AVADHUTA GITA,"न हि याज्ञिकयज्ञविभाग इति,	न हुताशनवस्तुविभाग इति।,यदि चैकनिरन्तरसर्वशिवं,	वद कर्मफलानि भवन्ति कथम्।।19।।",।।19।।
AVADHUTA GITA,"ननु शोकविशोकविमुक्त इति,	ननु दर्पविदर्पविमुक्त इति।,यदि चैकनिरन्तरसर्वशिवं,	ननु रागविरागमतिश्च कथम्।।20।।",।।20।।
AVADHUTA GITA,"न हि मोहविमोहविकार इति,	न हि लोभविलोभविकार इति।,यदि चैकनिरन्तरसर्वशिवं,	ह्यविवेकविवेकमतिश्च कथम्।।21।।",।।21।।
AVADHUTA GITA,"त्वमहं न हि हन्त कदाचिदपि,	कुलजातिविचारमसत्यमिति।,अहमेव शिवः परमार्थ इति,	अभिवादनमत्र करोमि कथम्।।22।।",।।22।।
AVADHUTA GITA,"गुरुशिष्यविचारविशीर्ण इति,	उपदेशविचारविशीर्ण इति।,अहमेव शिवः परमार्थ इति,	अभिवादनमत्र करोमि कथम्।।23।।",।।23।।
AVADHUTA GITA,"न हि कल्पितदेहविभाग इति,	न हि कल्पितलोकविभाग इति।,अहमेव शिवः परमार्थ इति,	अभिवादनमत्र करोमि कथम्।।24।।",।।24।।
AVADHUTA GITA,"सरजो विरजो न कदाचिदपि,	ननु निर्मलनिश्चलशुद्ध इति।,अहमेव शिवः परमार्थ इति,	अभिवादनमत्र करोमि कथम्।।25।।",।।25।।
AVADHUTA GITA,"न हि देहविदेहविकल्प इति,	अनृतं चरितं न हि सत्यमिति।,अहमेव शिवः परमार्थ इति,	अभिवादनमत्र करोमि कथम्।।26।।",।।26।।
AVADHUTA GITA,"विन्दति विन्दति न हि न हि यत्र,	छन्दोलक्षणं न हि न हि तत्र।,समरसमग्नो भावितपूतः,	प्रलपति तत्त्वं परमवधूतः।।27।।                  ,                ",।।27।।
AVADHUTA GITA,"अवधूत उवाच,रथ्याकर्पटविरचितकन्थः,	पुण्यापुण्यविवर्जितपन्थः।,शून्यागारे तिष्ठति नग्नो,	शुद्धनिरञ्जनसमरसमग्नः।।1।।",।।1।।
AVADHUTA GITA,"लक्ष्यालक्ष्यविवर्जितलक्ष्यो,	युक्तायुक्तविवर्जितदक्षः।,केवलतत्त्वनिरञ्जनपूतो ,	वादविवादः कथमवधूतः।।2।।",।।2।।
AVADHUTA GITA,"आशापाशविबन्धनमुक्ताः,	शौचाचारविवर्जितयुक्ताः।,एवं सर्वविवर्जितसन्त,	स्तत्त्वं शुद्धनिरञ्जनवन्तः।।3।।",।।3।।
AVADHUTA GITA,"कथमिह देहविदेहविचारः,	कथमिह रागविरागविचारः।,निर्मलनिश्चलगगनाकारं ,	स्वयमिह तत्त्वं सहजाकारम्।।4।।",।।4।।
AVADHUTA GITA,"कथमिह तत्त्वं विन्दति यत्र,	रूपमरूपं कथमिह तत्र।,गगनाकारः परमो यत्र,	विषयीकरणं कथमिह तत्र।।5।।",।।5।।
AVADHUTA GITA,"गगनाकारनिरन्तरहंस,	स्तत्त्वविशुद्धनिरञ्जनहंसः।,एवं कथमिह भिन्नविभिन्नं,	बन्धविबन्धविकारविभिन्नम्।।6।।",।।6।।
AVADHUTA GITA,"केवलतत्त्वनिरन्तरसर्वं,	योगवियोगौ कथमिह गर्वम्।,एवं  परमनिरन्तरसर्व,	मेवं कथमिह सारविसारम्।।7।।",।।7।।
AVADHUTA GITA,"केवलतत्त्वनिरञ्जनसर्वं,	गगनाकारनिरन्तरशुद्धम्।,एवं कथमिह सङ्गविसङ्गं ,	सत्यं कथमिह रङ्गविरङ्गम्।।8।।",।।8।।
AVADHUTA GITA,"योगवियोगै रहितो योगी,	भोगविभोगै रहितो भोगी।,एवं चरति हि मन्दं मन्दं,	मनसा कल्पितसहजानन्दम्।।9।।",।।9।।
AVADHUTA GITA,"बोधविबोधैः सततं युक्तो,	द्वैताद्वैतैः कथमिह मुक्तः,सहजो विरजः कथमिह योगी,	शुद्धनिरञ्जनसमरसभोगी।।10।।",।।10।।
AVADHUTA GITA,"भग्नाभग्नविवर्जितभग्नो ,	लग्नालग्नविवर्जितलग्नः।,एवं कथमिह सारविसारः,	समरसतत्त्वं गगनाकारः।।11।।",।।11।।
AVADHUTA GITA,"सततं सर्वविवर्जितयुक्तः,	सर्वं तत्त्वविवर्जितमुक्तः।,एवं कथमिह जीवितमरणं ,	ध्यानाध्यानैः कथमिह करणम्।।12।।",।।12।।
AVADHUTA GITA,"इन्द्रजालमिदं सर्वं यथा मरुमरीचिका।,अखण्डितमनाकारो वर्तते केवलः शिवः।।13।।",।।13।।
AVADHUTA GITA,"धर्मादौ मोक्षपर्यन्तं निरीहाः सर्वथा वयम्।,कथं रागविरागैश्च कल्पयन्ति विपश्चितः।।14।।",।।14।।
